,Weight_AMXB.MX,Weight_AXIA3.SA,Weight_BBAS3.SA,Weight_BIMBOA.MX,Weight_BSAC,Weight_CEMEXCPO.MX,Weight_CENCOSUD.SN,Weight_CIB,Weight_FEMSAUBD.MX,Weight_GCARSOA1.MX,Weight_GGB,Weight_ISA.CL,Weight_PAC,Weight_PBR,Weight_RENT3.SA,Weight_SCCO,Weight_SQM,Weight_VALE,Weight_VIV,Weight_WALMEX.MX,Weight_WEGE3.SA,daily_ret
2007-08-10,0.11910917609930038,3.659919821075164e-05,0.00011452405306044966,0.05753915756940842,0.0006843620794825256,7.590410677948967e-05,0.10916116088628769,0.0006699860095977783,0.009183133020997047,0.5189200639724731,0.000845131347887218,0.0025790755171328783,0.0010077767074108124,4.501546573010273e-05,0.0021085061598569155,0.11310639977455139,0.0005107289762236178,0.0001269562926609069,0.00024053269589785486,0.00024655586457811296,0.06368925422430038,-0.009831307380500653
2007-08-13,0.11810608208179474,3.6836172512266785e-05,0.00011514693323988467,0.058252278715372086,0.0006942871841602027,7.641525735380128e-05,0.10939957946538925,0.0006714838673360646,0.009195779450237751,0.5183080434799194,0.0008460910758003592,0.0026276607532054186,0.0010267251636832952,4.5472166675608605e-05,0.002141935983672738,0.11377016454935074,0.0005131342331878841,0.00012796989176422358,0.00024147125077433884,0.0002492354833520949,0.06355418264865875,0.012334733367353521
2007-08-14,0.11773673444986343,3.6816560168517753e-05,0.00011495858780108392,0.058116454631090164,0.0006921205203980207,7.637434464413673e-05,0.10913483053445816,0.0006697643548250198,0.009170779958367348,0.5189438462257385,0.0008456744253635406,0.0026333241257816553,0.001029526931233704,4.550563608063385e-05,0.0021476896945387125,0.11388438940048218,0.0005121112917549908,0.0001279093266930431,0.00024128951190505177,0.00024915195535868406,0.06359072774648666,0.005019395191759129
2007-08-15,0.1168363019824028,3.701758396346122e-05,0.00011571013601496816,0.05908028036355972,0.0007051377324387431,7.704399467911571e-05,0.1094825267791748,0.0006705014384351671,0.009190179407596588,0.51755690574646,0.0008456940413452685,0.0026881000958383083,0.0010532865999266505,4.606372749549337e-05,0.0021913377568125725,0.11484039574861526,0.0005156101542524993,0.00012875976972281933,0.0002421906538074836,0.0002519775298424065,0.06344500184059143,-0.0016037264248046361
2007-08-16,0.11539716273546219,3.763580753002316e-05,0.00011856142373289913,0.06250439584255219,0.0007512012962251902,7.952401938382536e-05,0.1110619530081749,0.000674106297083199,0.009303166531026363,0.5106646418571472,0.0008472168119624257,0.002843141322955489,0.0011264252243563533,4.793883999809623e-05,0.0023301306646317244,0.11794260889291763,0.0005305629456415772,0.0001310425577685237,0.00024531519738957286,0.0002599841682240367,0.06310324370861053,-0.009915196214792815
2007-08-17,0.11160553991794586,3.902647949871607e-05,0.0001288143394049257,0.07531463354825974,0.0009277428034693003,8.818235801300034e-05,0.11693448573350906,0.0006810338236391544,0.00967982318252325,0.4853067100048065,0.000841029454022646,0.003372929524630308,0.0013897536555305123,5.4058764362707734e-05,0.002818384673446417,0.1277129352092743,0.0005882398108951747,0.00013571720046456903,0.0002543385198805481,0.00028495865990407765,0.06184158846735954,-0.0001209967310694995
2007-08-20,0.11125137656927109,3.95446659240406e-05,0.00013479522021953017,0.08289780467748642,0.0010345106711611152,9.442153532290831e-05,0.11840032041072845,0.0006635771715082228,0.009858734905719757,0.4669073224067688,0.0008419424411840737,0.003632458159700036,0.0015788996824994683,5.853352922713384e-05,0.00319456378929317,0.13665533065795898,0.0006286937859840691,0.00013618891534861177,0.0002590643707662821,0.0002956075477413833,0.06143646314740181,0.006185596108237645
2007-08-21,0.11127515137195587,4.022214125143364e-05,0.00013970457075629383,0.08741534501314163,0.0011030997848138213,9.908521315082908e-05,0.11923167109489441,0.0006543196504935622,0.009976830333471298,0.45485299825668335,0.0008458880474790931,0.003775418736040592,0.0017100287368521094,6.174358713906258e-05,0.0034601904917508364,0.14274358749389648,0.0006579718319699168,0.00013727198529522866,0.00026302796322852373,0.00030321694794110954,0.06125331297516823,0.0026430197077399495
2007-08-22,0.11177818477153778,4.088888090336695e-05,0.00014357571490108967,0.09050583094358444,0.0011514698853716254,0.00010244329314446077,0.11997176706790924,0.0006510186940431595,0.010083453729748726,0.44600990414619446,0.0008510169573128223,0.0038423454388976097,0.001797204720787704,6.40157304587774e-05,0.0036422822158783674,0.14674220979213715,0.0006811408675275743,0.00013834904530085623,0.0002662803162820637,0.000308006041450426,0.061228618025779724,-0.004809084978546752
2007-08-23,0.11352048069238663,4.123300823266618e-05,0.00014418811770156026,0.08884245902299881,0.0011300895130261779,0.0001026735408231616,0.11946853250265121,0.0006498878938145936,0.010103967040777206,0.44582027196884155,0.0008591205696575344,0.0037298162933439016,0.0017705097561702132,6.397526885848492e-05,0.003611848456785083,0.1470804065465927,0.0006833394290879369,0.0001387412048643455,0.00026731056277640164,0.000305418623611331,0.06166570633649826,-0.0016524613285759386
2007-08-24,0.11500851064920425,4.168434315943159e-05,0.00014582063886336982,0.0893317461013794,0.0011391639709472656,0.00010381037282058969,0.12009904533624649,0.0006533905980177224,0.010179304517805576,0.44249361753463745,0.0008657562430016696,0.0036849435418844223,0.0017731362022459507,6.451180524891242e-05,0.0036225104704499245,0.14756669104099274,0.0006934379925951362,0.00013954220048617572,0.00026942079421132803,0.00030579959275200963,0.06181807070970535,-0.016155481638759506
2007-08-27,0.11709795147180557,4.185276702628471e-05,0.00014526960148941725,0.0865429937839508,0.0010998300276696682,0.0001028240003506653,0.11978115886449814,0.000657027296256274,0.01018896047025919,0.4452833831310272,0.0008725682273507118,0.0035385938826948404,0.0017034305492416024,6.34949974482879e-05,0.0034986743703484535,0.14566804468631744,0.0006876104162074625,0.00013973478053230792,0.00026962466654367745,0.0003013861714862287,0.06231563538312912,-0.005166739813590189
