Date,AMXB.MX,AXIA3.SA,BBAS3.SA,BIMBOA.MX,BSAC,CEMEXCPO.MX,CENCOSUD.SN,CIB,FEMSAUBD.MX,GCARSOA1.MX,GGB,ISA.CL,PAC,PBR,RENT3.SA,SCCO,SQM,VALE,VIV,WALMEX.MX,WEGE3.SA
2026-01-22,17.93562889099121,54.68999862670898,22.88297843933105,60.43421173095703,33.523681640625,22.52866744995117,2980.754150390625,76.13611602783203,180.11422729492188,122.5095672607422,4.288417339324951,31258.203125,282.29998779296875,13.198047637939451,42.83405685424805,171.56649780273438,82.89725494384766,15.303384780883787,12.858205795288086,58.11000061035156,49.00917053222656
2026-01-23,17.817047119140625,54.369998931884766,23.692909240722656,60.58149337768555,34.46680450439453,22.309654235839844,3015.356689453125,79.32537078857422,180.41505432128903,125.28392791748048,4.317723751068115,32349.759765625,276.70001220703125,13.686861991882324,43.68331909179688,179.23988342285156,84.4693832397461,15.731179237365724,13.179425239562988,57.970001220703125,49.646297454833984
2026-01-26,17.77751922607422,53.380001068115234,23.810009002685547,60.25747299194336,34.61922836303711,21.991086959838867,2946.151611328125,80.91033172607422,180.9391021728516,126.31810760498048,4.229805946350098,32627.611328125,280.739990234375,13.744370460510254,44.60091018676758,183.23703002929688,83.06534576416016,15.264493942260742,13.217217445373535,57.27999877929688,51.37849044799805
2026-01-27,17.92574691772461,53.90999984741211,24.092998504638672,59.285423278808594,35.18128967285156,21.971174240112305,3005.47021484375,80.10818481445312,179.0176239013672,123.10620880126952,4.425178527832031,31655.1328125,283.5299987792969,14.396125793457031,46.56300354003906,189.4904937744141,83.42130279541016,15.983967781066896,13.500645637512209,58.0,52.46360397338867
2026-01-28,18.360551834106445,55.5,24.785829544067383,59.20687103271485,35.06697463989258,22.52866744995117,2995.583740234375,80.27247619628906,179.74545288085938,124.44863891601562,4.464252948760986,30365.11328125,281.4599914550781,14.741172790527344,47.8124885559082,192.73878479003903,82.63029479980469,16.29509162902832,13.727386474609377,57.7400016784668,51.33867263793945
2026-01-29,18.27161407470703,54.7599983215332,24.883411407470703,58.90249252319336,35.23844909667969,22.10059356689453,2960.981201171875,81.69314575195312,177.21261596679688,121.90298461914062,4.298186779022217,30365.11328125,278.5199890136719,14.875358581542969,46.98275375366211,202.22108459472656,80.72199249267578,16.4700984954834,13.651806831359863,55.84999847412109,51.83642959594727
2026-01-30,17.85657501220703,54.369998931884766,24.61018180847168,59.63889694213867,33.55226135253906,21.62274169921875,2891.7763671875,78.90980529785156,176.9796905517578,118.22372436523438,4.171194553375244,30067.416015625,274.9100036621094,14.702835083007812,47.23655319213867,185.09458923339844,75.97596740722656,15.62423038482666,13.396720886230469,55.459999084472656,51.48800277709961
2026-02-02,17.85657501220703,55.59999847412109,24.68824577331543,59.63889694213867,34.4763298034668,21.62274169921875,2990.640625,79.77959442138672,176.9796905517578,118.22372436523438,4.220037460327148,29293.40234375,277.260009765625,14.405710220336914,48.388427734375,187.50650024414065,74.40384674072266,15.692288398742676,13.491195678710938,55.459999084472656,51.71696853637695
2026-02-03,18.53842544555664,56.7400016784668,25.06881523132324,61.67137145996094,35.3622932434082,21.791980743408203,3062.811279296875,79.90523529052734,181.44374084472656,122.15158081054688,4.307954788208008,29769.71875,283.45001220703125,14.645326614379885,49.442684173583984,209.52490234375,78.40830993652344,16.528432846069336,13.85020637512207,55.75,53.757774353027344
2026-02-04,18.39019775390625,54.97999954223633,24.49308204650879,61.93647766113281,34.19053649902344,20.876100540161133,3084.5615234375,75.32431030273438,179.16319274902344,120.83898162841795,4.180963516235352,30246.033203125,272.3099975585937,14.511141777038574,48.86674880981445,190.5894775390625,72.95037841796875,16.557601928710938,13.632911682128906,55.41999816894531,51.16943359375
2026-02-05,18.360551834106445,56.900001525878906,23.849040985107425,62.05430221557617,34.41917419433594,20.75663948059082,3153.766357421875,73.74900817871094,181.73487854003903,117.03044891357422,4.083277225494385,28082.767578125,276.239990234375,14.281110763549805,48.87650680541992,184.2582092285156,70.0236587524414,15.82840633392334,13.897445678710938,56.470001220703125,51.97580337524414
2026-02-06,18.31114196777344,57.630001068115234,23.74169921875,66.27635192871094,35.00028991699219,20.98560905456543,3064.78857421875,75.73020935058594,185.3060913085937,120.0633544921875,4.122351169586182,28777.39453125,287.510009765625,14.25235652923584,49.78434371948242,194.54771423339844,70.6762466430664,15.84784984588623,14.095844268798828,58.5,51.61741256713867
2026-02-09,18.834880828857425,58.630001068115234,24.21985244750977,66.17816162109375,35.68619155883789,21.841758728027344,3045.015869140625,77.22820281982422,186.48033142089844,120.45116424560548,4.180963516235352,29134.630859375,290.239990234375,14.635741233825684,49.37435531616211,202.56149291992188,70.3499526977539,16.32425880432129,14.445406913757324,58.22999954223633,53.50889205932617
2026-02-10,19.15110206604004,58.84999847412109,24.20033836364746,66.33525848388672,34.93360137939453,22.150371551513672,2965.924560546875,77.1412124633789,188.3726959228516,121.09752655029295,4.141888618469238,28380.46484375,290.4700012207031,14.693249702453612,49.2864990234375,195.9159545898437,69.48973083496094,16.275644302368164,14.700491905212402,57.470001220703125,52.16495132446289
2026-02-11,20.010826110839844,59.54999923706055,24.307676315307617,66.62000274658203,35.23844909667969,22.14041519165039,3049.464599609375,76.53236389160156,188.8288116455078,120.71965789794922,4.249343395233154,28142.306640625,293.95001220703125,15.172481536865234,49.872196197509766,203.421630859375,74.39395904541016,16.897891998291016,14.927234649658203,57.880001068115234,53.34961318969727
2026-02-12,20.38633728027344,58.88999938964844,25.40059471130371,65.16683959960938,34.08574295043945,21.085161209106445,3020.2998046875,74.12592315673828,188.5182647705078,122.15158081054688,4.141888618469238,27685.837890625,283.8699951171875,14.616572380065918,50.37003707885742,194.88169860839844,69.32164764404297,16.567323684692383,15.040607452392578,57.880001068115234,53.787635803222656
